datetime_utc,storm_date,storm_label,storm_desc,bou_X_nT,bou_Y_nT,bou_Z_nT,bou_F_nT,kbr_range_m,kbr_range_rate_ms,kbr_range_accl_ms2
2005-05-15 11:09:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20562.100,3652.000,49202.000,53450.500,320841.4256,-1.06388003,-0.0021772712
2005-05-15 11:10:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.600,3642.400,49203.800,53454.000,320773.6910,-1.19362980,-0.0021459611
2005-05-15 11:11:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.700,3630.800,49205.100,53455.300,320698.2354,-1.32109089,-0.0020992826
2005-05-15 11:12:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.600,3621.600,49205.500,53454.200,320615.2279,-1.44518884,-0.0020358488
2005-05-15 11:13:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.600,3616.500,49205.400,53453.100,320524.8955,-1.56511767,-0.0019588095
2005-05-15 11:14:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.500,3612.400,49205.500,53453.800,320427.5135,-1.68009602,-0.0018730998
2005-05-15 11:15:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20571.000,3607.400,49205.500,53454.400,320323.3902,-1.78976496,-0.0017814797
2005-05-15 11:16:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20572.600,3603.200,49205.200,53454.400,320212.8574,-1.89361530,-0.0016770943
2005-05-15 11:17:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20572.200,3600.200,49204.900,53453.900,320096.2885,-1.99093139,-0.0015687581
2005-05-15 11:18:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20571.700,3597.100,49205.000,53453.500,319974.0738,-2.08172845,-0.0014513633
2005-05-15 11:19:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.400,3594.700,49204.900,53452.900,319846.6471,-2.16428232,-0.0012982973
2005-05-15 11:20:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.900,3596.700,49204.400,53451.900,319714.5420,-2.23777716,-0.0011533357
2005-05-15 11:21:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.400,3599.400,49204.600,53452.400,319578.2889,-2.30243943,-0.0009977354
2005-05-15 11:22:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.800,3602.600,49204.600,53453.200,319438.4486,-2.35718195,-0.0008256572
2005-05-15 11:23:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.100,3605.600,49205.200,53453.700,319295.6416,-2.40116685,-0.0006376704
2005-05-15 11:24:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.300,3610.000,49205.800,53453.800,319150.5398,-2.43362716,-0.0004440494
2005-05-15 11:25:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.800,3611.700,49207.400,53455.500,319003.8407,-2.45436336,-0.0002462779
2005-05-15 11:26:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.100,3612.400,49208.600,53457.200,318856.2568,-2.46306706,-0.0000429164
2005-05-15 11:27:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20571.800,3610.300,49209.800,53458.800,318708.5208,-2.45935315,0.0001682508
2005-05-15 11:28:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20571.300,3607.100,49210.400,53459.000,318561.3915,-2.44281619,0.0003821063
2005-05-15 11:29:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.000,3607.000,49210.300,53457.500,318415.6354,-2.41364767,0.0005898525
2005-05-15 11:30:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.400,3608.900,49209.900,53457.100,318272.0041,-2.37195767,0.0008002311
2005-05-15 11:31:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.900,3610.900,49209.500,53457.100,318131.2534,-2.31762854,0.0010104863
2005-05-15 11:32:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.000,3615.100,49209.000,53457.300,317994.1403,-2.25071074,0.0012203587
2005-05-15 11:33:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.900,3618.300,49210.400,53459.400,317861.4202,-2.17120133,0.0014291218
2005-05-15 11:34:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20572.500,3617.600,49212.300,53461.800,317733.8428,-2.07936424,0.0016307338
2005-05-15 11:35:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.000,3614.800,49213.300,53461.200,317612.1328,-1.97572871,0.0018211305
2005-05-15 11:36:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20561.600,3616.200,49212.900,53457.900,317496.9743,-1.86112066,0.0019984854
2005-05-15 11:37:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20556.400,3620.400,49212.100,53455.500,317389.0086,-1.73605287,0.0021659742
2005-05-15 11:38:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20556.100,3626.200,49211.300,53455.000,317288.8337,-1.60162357,0.0023154016
2005-05-15 11:39:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20558.400,3632.200,49210.400,53455.500,317196.9974,-1.45802376,0.0024709455
2005-05-15 11:40:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20560.500,3636.500,49211.200,53457.300,317114.0502,-1.30550872,0.0026084985
2005-05-15 11:41:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20563.400,3635.500,49212.400,53459.400,317040.4859,-1.14553280,0.0027186479
2005-05-15 11:42:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.800,3633.100,49212.700,53460.400,316976.7012,-0.97973714,0.0028083303
2005-05-15 11:43:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.900,3631.100,49212.200,53460.600,316923.0294,-0.80838967,0.0029005089
2005-05-15 11:44:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.900,3628.200,49212.400,53461.100,316879.7877,-0.63241451,0.0029595944
2005-05-15 11:45:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20572.300,3625.500,49211.800,53461.700,316847.1964,-0.45354414,0.0030011212
2005-05-15 11:46:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20575.500,3623.000,49212.200,53463.100,316825.4024,-0.27270143,0.0030234047
2005-05-15 11:47:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20575.500,3617.300,49213.600,53464.000,316814.4894,-0.09097185,0.0030329189
2005-05-15 11:48:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.400,3612.500,49214.500,53462.600,316814.4932,0.09113318,0.0030359321
2005-05-15 11:49:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20560.900,3613.800,49213.800,53458.400,316825.4195,0.27288667,0.0030169393
2005-05-15 11:50:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20553.100,3623.100,49212.400,53454.600,316847.1977,0.45256485,0.0029682614
2005-05-15 11:51:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20551.500,3635.500,49211.600,53454.100,316879.6554,0.62866281,0.0028989940
2005-05-15 11:52:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20554.600,3645.200,49212.700,53456.900,316922.5464,0.80022927,0.0028178771
2005-05-15 11:53:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20558.900,3647.800,49214.200,53460.100,316975.5746,0.96634297,0.0027143799
2005-05-15 11:54:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20560.500,3646.400,49216.000,53462.200,317038.3689,1.12557455,0.0025920909
2005-05-15 11:55:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20559.000,3643.200,49216.800,53462.100,317110.4933,1.27729713,0.0024645441
2005-05-15 11:56:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20555.300,3641.400,49216.900,53460.700,317191.4885,1.42120881,0.0023311956
2005-05-15 11:57:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20552.300,3643.800,49216.500,53459.300,317280.8729,1.55684593,0.0021885944
2005-05-15 11:58:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20551.600,3646.200,49217.000,53459.700,317378.1325,1.68358170,0.0020324483
2005-05-15 11:59:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20552.500,3647.500,49217.200,53460.300,317482.7043,1.80042749,0.0018605368
2005-05-15 12:00:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20554.900,3649.000,49217.300,53461.300,317593.9689,1.90652988,0.0016750252
2005-05-15 12:01:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20557.300,3648.500,49218.200,53463.100,317711.2649,2.00149865,0.0014908907
2005-05-15 12:02:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20557.400,3647.300,49219.000,53463.800,317833.9281,2.08542756,0.0013059758
2005-05-15 12:03:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20557.200,3645.100,49219.800,53464.300,317961.2885,2.15794718,0.0011089220
2005-05-15 12:04:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20558.500,3643.400,49219.500,53464.400,318092.6400,2.21842040,0.0009078011
2005-05-15 12:05:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20559.200,3642.600,49219.100,53464.300,318227.2628,2.26709234,0.0007163000
2005-05-15 12:06:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20558.800,3643.200,49218.800,53464.000,318364.4653,2.30444042,0.0005271604
2005-05-15 12:07:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20559.600,3645.600,49218.700,53464.300,318503.5607,2.33005855,0.0003270346
2005-05-15 12:08:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20560.100,3645.600,49219.300,53465.000,318643.8388,2.34399036,0.0001374046
2005-05-15 12:09:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20560.800,3645.800,49219.000,53465.100,318784.6129,2.34669367,-0.0000403205
2005-05-15 12:10:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20561.500,3646.900,49218.800,53465.300,318925.2491,2.33959811,-0.0001996283
2005-05-15 12:11:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20560.600,3648.200,49218.900,53465.000,319065.1604,2.32234862,-0.0003750354
2005-05-15 12:12:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20560.500,3650.000,49218.800,53465.000,319203.7309,2.29519350,-0.0005229000
2005-05-15 12:13:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20561.900,3650.200,49219.100,53465.800,319340.4174,2.25949450,-0.0006760096
2005-05-15 12:14:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20564.100,3648.100,49219.300,53466.800,319474.6677,2.21390501,-0.0008365417
2005-05-15 12:15:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.000,3645.500,49219.100,53466.800,319605.9163,2.15977168,-0.0009647972
2005-05-15 12:16:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.500,3644.800,49218.600,53466.500,319733.6895,2.09801015,-0.0010964366
2005-05-15 12:17:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20564.900,3645.300,49218.500,53466.200,319857.5224,2.02861567,-0.0012109954
2005-05-15 12:18:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.800,3646.400,49218.600,53466.600,319976.9979,1.95285876,-0.0013149693
2005-05-15 12:19:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.500,3646.600,49219.100,53467.400,320091.7380,1.87071066,-0.0014246253
2005-05-15 12:20:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.500,3647.700,49219.400,53467.300,320201.3553,1.78228095,-0.0015177677
2005-05-15 12:21:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20564.300,3649.800,49219.500,53467.000,320305.5035,1.68832604,-0.0016157841
2005-05-15 12:22:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20564.200,3651.900,49219.800,53467.500,320403.8456,1.58899364,-0.0016919143
2005-05-15 12:23:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20564.800,3654.200,49220.100,53468.100,320496.0973,1.48536428,-0.0017619059
2005-05-15 12:24:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.500,3655.500,49220.400,53469.000,320582.0065,1.37759023,-0.0018299687
2005-05-15 12:25:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.400,3656.900,49220.800,53470.000,320661.3305,1.26594654,-0.0018899634
2005-05-15 12:26:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.900,3656.500,49221.500,53470.700,320733.8540,1.15100516,-0.0019397053
2005-05-15 12:27:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.000,3655.600,49221.900,53471.100,320799.3961,1.03330407,-0.0019826140
2005-05-15 12:28:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.500,3655.400,49222.100,53471.100,320857.8020,0.91315849,-0.0020227608
2005-05-15 12:29:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.600,3656.500,49222.000,53470.600,320908.9238,0.79044354,-0.0020682392
2005-05-15 12:30:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.200,3656.200,49222.500,53471.000,320952.6031,0.66517404,-0.0021041087
2005-05-15 12:31:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.200,3654.500,49222.600,53471.400,320988.7099,0.53809387,-0.0021335705
2005-05-15 12:32:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.400,3653.700,49222.100,53471.000,321017.1342,0.40904979,-0.0021666279
2005-05-15 12:33:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.100,3655.200,49221.900,53470.700,321037.7606,0.27822315,-0.0021940301
2005-05-15 12:34:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.500,3656.000,49222.200,53470.800,321050.4902,0.14588321,-0.0022153648
2005-05-15 12:35:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.200,3658.800,49222.000,53470.700,321055.2483,0.01260485,-0.0022275440
2005-05-15 12:36:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.100,3659.400,49222.800,53471.800,321051.9834,-0.12162823,-0.0022460380
2005-05-15 12:37:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.900,3659.100,49223.400,53472.300,321040.6371,-0.25666760,-0.0022549074
2005-05-15 12:38:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.600,3657.900,49224.000,53472.600,321021.1744,-0.39211772,-0.0022581453
2005-05-15 12:39:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.400,3658.300,49223.500,53472.200,320993.5820,-0.52765215,-0.0022600341
2005-05-15 12:40:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.500,3658.900,49223.600,53472.300,320957.8575,-0.66306848,-0.0022503876
2005-05-15 12:41:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.000,3659.000,49223.800,53472.300,320914.0359,-0.79743065,-0.0022288503
2005-05-15 12:42:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.100,3658.100,49224.000,53472.500,320862.1885,-0.93063683,-0.0022102212
2005-05-15 12:43:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.500,3658.600,49223.500,53472.200,320802.3896,-1.06233393,-0.0021780949
2005-05-15 12:44:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.100,3658.200,49223.600,53472.900,320734.7480,-1.19206592,-0.0021455355
2005-05-15 12:45:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.600,3654.800,49224.100,53473.400,320659.3898,-1.31934491,-0.0020929435
2005-05-15 12:46:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.100,3652.500,49223.300,53473.100,320576.5010,-1.44295484,-0.0020272480
2005-05-15 12:47:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.700,3654.300,49222.500,53472.300,320486.3126,-1.56268968,-0.0019632665
2005-05-15 12:48:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.200,3654.900,49222.800,53472.000,320389.0612,-1.67824511,-0.0018855324
2005-05-15 12:49:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.900,3656.800,49222.200,53471.400,320285.0269,-1.78862014,-0.0017910031
2005-05-15 12:50:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.600,3660.200,49222.100,53471.500,320174.5492,-1.89288800,-0.0016827865
2005-05-15 12:51:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.600,3660.900,49222.900,53472.300,320058.0159,-1.99037842,-0.0015652203
2005-05-15 12:52:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.200,3662.600,49222.900,53472.200,319935.8514,-2.08049269,-0.0014372066
2005-05-15 12:53:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.200,3663.400,49223.300,53473.000,319808.5157,-2.16264380,-0.0012982854
2005-05-15 12:54:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.000,3661.900,49223.600,53473.900,319676.5111,-2.23597247,-0.0011449836
2005-05-15 12:55:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.800,3661.900,49223.300,53473.100,319540.3842,-2.30005705,-0.0009914004
2005-05-15 12:56:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.000,3664.000,49222.800,53472.100,319400.6907,-2.35478378,-0.0008304894
2005-05-15 12:57:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.000,3668.800,49222.800,53471.900,319258.0149,-2.39922355,-0.0006454198
2005-05-15 12:58:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.800,3671.700,49223.200,53472.500,319113.0180,-2.43206292,-0.0004510893
2005-05-15 12:59:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.100,3672.600,49223.800,53473.600,318966.3955,-2.45344953,-0.0002604899
2005-05-15 13:00:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.000,3668.700,49224.600,53474.900,318818.8399,-2.46303664,-0.0000569739
2005-05-15 13:01:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.800,3667.700,49223.900,53474.500,318671.0814,-2.46013954,0.0001531409
2005-05-15 13:02:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.900,3668.600,49223.700,53473.600,318523.8724,-2.44476279,0.0003601568
2005-05-15 13:03:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.800,3671.100,49223.500,53473.100,318377.9630,-2.41673189,0.0005750610
2005-05-15 13:04:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.900,3672.600,49223.400,53472.800,318234.1238,-2.37575039,0.0007908873
2005-05-15 13:05:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.100,3673.200,49223.500,53472.600,318093.1316,-2.32183425,0.0010065081
2005-05-15 13:06:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20564.900,3674.400,49223.100,53472.300,317955.7632,-2.25495500,0.0012221076
2005-05-15 13:07:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.100,3675.200,49222.800,53472.900,317822.7923,-2.17531682,0.0014311685
2005-05-15 13:08:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.300,3676.100,49222.700,53473.700,317694.9725,-2.08329009,0.0016363359
2005-05-15 13:09:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.600,3674.000,49223.300,53474.600,317573.0390,-1.97925632,0.0018266178
2005-05-15 13:10:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.700,3672.500,49223.300,53474.100,317457.6766,-1.86442936,0.0019988907
2005-05-15 13:11:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.100,3673.100,49223.200,53473.000,317349.5026,-1.73984606,0.0021522506
2005-05-15 13:12:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.000,3675.300,49222.900,53472.200,317249.0782,-1.60610302,0.0023050262
2005-05-15 13:13:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20564.600,3676.900,49222.900,53472.200,317156.9509,-1.46329562,0.0024561220
2005-05-15 13:14:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20565.900,3679.500,49222.400,53472.300,317073.6644,-1.31145966,0.0026020906
2005-05-15 13:15:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.000,3681.200,49222.600,53473.000,316999.7365,-1.15163168,0.0027191567
2005-05-15 13:16:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.600,3681.200,49223.100,53474.100,316935.5918,-0.98554033,0.0028181379
2005-05-15 13:17:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.700,3678.500,49223.500,53473.900,316881.5912,-0.81355110,0.0029103213
2005-05-15 13:18:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.800,3677.100,49223.000,53473.500,316838.0566,-0.63702933,0.0029680205
2005-05-15 13:19:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.700,3674.700,49222.600,53473.300,316805.2021,-0.45771465,0.0030085125
2005-05-15 13:20:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.600,3672.900,49221.800,53472.800,316783.1730,-0.27635362,0.0030322277
2005-05-15 13:21:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.800,3672.300,49221.300,53472.000,316772.0541,-0.09423608,0.0030361745
2005-05-15 13:22:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.200,3673.600,49220.600,53470.900,316771.8631,0.08782766,0.0030317853
2005-05-15 13:23:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.800,3675.700,49220.500,53471.200,316782.5818,0.26926916,0.0030125812
2005-05-15 13:24:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.000,3675.100,49220.900,53472.300,316804.1389,0.44886123,0.0029679862
2005-05-15 13:25:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20572.700,3672.800,49221.300,53473.500,316836.3687,0.62466823,0.0028893246
2005-05-15 13:26:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20574.600,3668.200,49221.300,53474.000,316879.0015,0.79563963,0.0028106020
2005-05-15 13:27:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20575.300,3664.400,49220.900,53473.600,316931.7500,0.96176296,0.0027216916
2005-05-15 13:28:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20573.400,3664.500,49220.300,53472.400,316994.2852,1.12151792,0.0026000594
2005-05-15 13:29:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.500,3666.800,49220.500,53471.200,317066.1787,1.27362308,0.0024690498
2005-05-15 13:30:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.500,3668.600,49220.900,53470.600,317146.9580,1.41762743,0.0023297013
2005-05-15 13:31:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.400,3672.700,49220.500,53470.300,317236.1224,1.55305467,0.0021834380
2005-05-15 13:32:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.600,3676.000,49221.100,53471.200,317333.1446,1.67947884,0.0020294154
2005-05-15 13:33:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20566.800,3677.400,49221.800,53472.000,317437.4713,1.79649019,0.0018707050
2005-05-15 13:34:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20567.500,3677.600,49222.300,53472.800,317548.5317,1.90387661,0.0017051519
2005-05-15 13:35:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.100,3678.600,49222.500,53473.200,317665.7189,2.00039838,0.0015099077
2005-05-15 13:36:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.100,3678.700,49222.800,53473.500,317788.3455,2.08525205,0.0013190176
2005-05-15 13:37:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.700,3679.000,49222.800,53473.700,317915.7186,2.15856935,0.0011242265
2005-05-15 13:38:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.600,3679.700,49222.900,53474.200,318047.1381,2.22010152,0.0009263979
2005-05-15 13:39:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.900,3679.600,49223.000,53474.800,318181.8917,2.26968161,0.0007261546
2005-05-15 13:40:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.800,3680.200,49223.000,53474.900,318319.2626,2.30744986,0.0005367073
2005-05-15 13:41:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.600,3680.400,49223.300,53474.600,318458.5700,2.33431810,0.0003539789
2005-05-15 13:42:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.500,3679.800,49223.500,53474.800,318599.1395,2.34919968,0.0001425636
2005-05-15 13:43:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.100,3678.600,49223.500,53475.000,318740.2333,2.35211854,-0.0000389227
2005-05-15 13:44:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.500,3677.800,49223.300,53474.700,318881.1890,2.34468301,-0.0002112806
2005-05-15 13:45:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20570.500,3677.800,49223.000,53474.600,319021.3827,2.32667887,-0.0003867879
2005-05-15 13:46:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.900,3678.700,49222.800,53474.200,319160.1912,2.29871931,-0.0005425338
2005-05-15 13:47:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.900,3679.700,49222.900,53474.000,319297.0507,2.26184708,-0.0006843183
2005-05-15 13:48:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.400,3680.100,49223.000,53473.900,319431.4457,2.21658695,-0.0008235479
2005-05-15 13:49:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.300,3680.700,49222.900,53473.800,319562.8819,2.16336077,-0.0009503878
2005-05-15 13:50:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.400,3682.300,49222.600,53473.700,319690.8925,2.10230048,-0.0010854555
2005-05-15 13:51:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.100,3683.500,49222.800,53473.800,319815.0001,2.03340022,-0.0012078827
2005-05-15 13:52:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20568.500,3683.900,49222.800,53474.100,319934.7623,1.95755273,-0.0013199286
2005-05-15 13:53:00,2005-05-15,May2005_Severe,"X2.7 flare, Kp=8+",20569.300,3684.700,49222.600,53474.200,320049.7739,1.87509193,-0.0014273072
